title,content,label,media
10 Tips Bagi Para Pemula yang Ingin Bersepeda Jarak Jauh - Gaya Tempo.co,"TEMPO.CO, Jakarta - Bagi banyak orang yang baru memulai untuk olahraga bersepeda, menjelajahi perjalanan sepeda jarak jauh bisa terasa menantang dan membutuhkan persiapan yang matang. Sebelum memulai petualangan tersebut, ada beberapa faktor yang harus dipertimbangkan untuk memastikan pengalaman bersepeda jarak jauh Anda berjalan dengan aman dan nyaman. Lalu, apa saja tips bagi pemula yang ingin bersepda jarak jauh?Baca Juga:Berlari vs Bersepeda, Mana yang Lebih Baik untuk Tubuh Bugar1. Siapkan Sepeda yang SesuaiSebelum memulai petualangan, pastikan sepeda Anda dalam kondisi prima untuk menaklukkan jarak jauh. Periksa semua komponen penting seperti ban, rantai, gigi, dan rem. Pastikan juga sepeda telah disesuaikan dengan postur tubuh Anda agar nyaman selama perjalanan.2. Rencanakan Rute dan TujuanPilihlah rute yang sesuai dengan kemampuan Anda, terutama jika Anda masih pemula. Mulailah dengan rute yang lebih pendek dan mudah. Gunakan peta atau aplikasi penunjuk arah sepeda untuk membantu Anda menentukan rute terbaik. Tetapkan juga tujuan akhir perjalanan Anda, bisa berupa kota, tempat kuliner, objek wisata, atau area alam yang menarik.3. Perhatikan Cuaca dan Siap Hadapi PerubahanSebelum berangkat, periksa perkiraan cuaca di wilayah yang akan Anda lewati. Siapkan diri untuk menghadapi perubahan cuaca seperti hujan atau panas terik. Pastikan Anda membawa perlengkapan dan pakaian yang sesuai. Jangan lupa perlindungan seperti jaket anti-air, helm, dan kacamata.Baca Juga:Tips Olahraga Optimal Sembari Puasa Ramadan, Kapan Waktu yang Tepat?4. Persiapkan Peralatan yang DiperlukanPastikan Anda membawa semua peralatan penting seperti alat perbaikan sepeda, pompa angin, ban cadangan, dan peralatan kecil lainnya. Jangan lupa bawa peta atau GPS, serta peralatan komunikasi seperti ponsel dan power bank. Gunakan tas ransel atau carrier yang nyaman untuk membawa perlengkapan tanpa memberatkan perjalanan.5. Atur Jadwal dan Istirahat dengan BijakRencanakan perjalanan Anda dengan baik dan hindari menempuh jarak terlalu jauh dalam satu waktu. Anda juga harus menetapkan jadwal istirahat secara teratur untuk menghindari kelelahan dan memungkinkan tubuh Anda untuk beristirahat. Pastikan Anda membawa camilan dan cukup air minum untuk menjaga energi selama perjalanan.6. Pelajari Teknik Bersepeda dengan BaikPahami teknik dasar bersepeda seperti mengganti gigi dengan tepat, mempertahankan posisi tubuh yang benar, dan mengatur kecepatan perjalanan. Pelajari juga teknik pedal yang efisien dan stabil agar Anda dapat menjaga keseimbangan selama perjalanan jarak jauh.7. Kenali Kemampuan dan Batasan AndaSebagai pemula, sadarilah batasan dan kemampuan Anda. Jangan terlalu memaksakan diri untuk menempuh jarak atau medan yang terlalu sulit. Mulailah dengan rute yang sesuai dengan tingkat kebugaran dan pengalaman bersepeda Anda.8. Utamakan Keselamatan dan Etika BersepedaKeselamatan adalah yang utama. Selalu patuhi peraturan lalu lintas dan etika bersepeda. Gunakan helm, beri isyarat dengan benar, dan hindari penggunaan gadget saat berkendara. Tetap waspada terhadap kendaraan lain dan kondisi jalan.9. Bergabunglah dengan Komunitas BersepedaCari komunitas atau grup bersepeda untuk bergabung. Dapatkan tips dan informasi tentang rute menarik dari pengalaman mereka. Bersepeda bersama orang lain juga dapat menjadi pengalaman yang lebih menyenangkan dan bermanfaat.10. Evaluasi dan Pelajari Pengalaman AndaSetelah selesai perjalanan, luangkan waktu untuk mengevaluasi pengalaman Anda. Identifikasi hal-hal yang berjalan baik dan yang perlu diperbaiki. Dengan evaluasi yang baik, Anda dapat terus meningkatkan keterampilan dan pengalaman bersepeda jarak jauh Anda di masa mendatang.",hiburan,Tempo
"Rupiah Menguat di 16.155 per USD, karena Respons Prabowo Presiden Terpilih atau Kenaikan Suku Bunga Acuan BI? - Bisnis Tempo.co","TEMPO.CO, Jakarta - Dalam penutupan perdagangan hari ini, Rabu, 24 April 2024, terpantau dolar AS melemah dan nilai tukar rupiah menguat. Nilai tukar rupiah ditutup menguat 65 poin ke level Rp 16.155 per dolar AS. Sementara pada perdagangan Selasa kemarin, kurs rupiah ditutup pada level Rp 16.220 per dolar AS.Direktur Laba Forexindo Berjangka, Ibrahim Assuaibi, mengatakan pasar merespons positif ihwal penetapan Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden RI terpilih periode 2024-2029. Sebelumnya, Mahkamah Konstitusi (MK) menolak semua gugatan Perselisihan Hasil Pemilihan Umum pada Senin, 22 April 2024. Baca Juga:KPU Tetapkan Prabowo-Gibran jadi Presiden-Wapres RI, Program Makan Siang Gratis Mulus Masuk RAPBN 2025?Penolakan gugatan tersebut, menurut Ibrahim memberikan angin segar bagi mata uang garuda. ""Hal ini terbukti sejak putusan MK pada Senin hingga hari ini, rupiah terpantau secara konsisten mengalami penguatan walaupun penguatannya belum dibawah Rp 16.000,"" tuturnya.Ditambah lagi, Bank Indonesia atau BI menaikkan suku bunga acuan (BI Rate) ke level 6,25 pada hari ini, di saat nilai tukar rupiah masih anjlok. Keputusan ini guna memperkuat stabilitas rupiah dari kemungkinan memburuknya risiko global, serta langkah pre-emptive dan forward looking untuk memastikan inflasi tetap dalam sasaran 2,5±1 persen pada 2024 hingga 2025.Dia menambahkan, indeks dolar dan indeks dolar berjangka sedikit bergerak di perdagangan Asia setelah turun tajam pada Selasa. Hal ini terjadi karena data indeks manajer pembelian menunjukkan kelemahan tak terduga dalam aktivitas bisnis AS. Baca Juga:Massa Geruduk KPU Yogyakarta, Serukan Gerakan Oposisi Rakyat""Namun, dolar mempertahankan sebagian besar kenaikannya sejauh ini pada bulan April, karena para pedagang tidak memperhitungkan ekspektasi penurunan suku bunga lebih awal oleh Federal Reserve,"" katanya pada Rabu.Saat ini, kata Ibrahim, fokus pasar tertuju pada data ekonomi AS mendatang. Data ekonomi AS berpotensi memberikan lebih banyak petunjuk mengenai suku bunga. Data produk domestik bruto kuartal pertama akan dirilis pada Kamis. Sementara itu, data indeks harga PCE alat pengukur inflasi pilihan The Fed akan dirilis pada Jumat. ""Indikator-indikator terbaru yang menunjukkan inflasi AS yang tinggi menyebabkan pasar mengabaikan ekspektasi penurunan suku bunga pada bulan Juni.""Pada penutupan perdagangan besok, Ibrahim memprediksi nilai tukar rupiah terhadap dolar AS akan fluktuatif. ""Namun, ditutup menguat di rentang Rp 16.110 - Rp 16.180.""",bisnis,Tempo
Media Korea Sorot 4 Pemain Timnas Indonesia U-23 Keturunan Eropa,"Timnas Indonesia U-23 yang berlaga di Piala Asia U-23 2024 diperkuat empat pemain keturunan Eropa yakni Rafael Struick, Ivar Jenner, Nathan Tjoe-A-On, dan Justin Hubner. Fakta tersebut disorot media Korea X Sportsnews.Isi tulisan dalam artikel tersebut merangkum permainan Timnas Indonesia U-23 pada fase grup dengan menyebutkan tim Merah Putih memiliki tim dengan pemain-pemain yang sudah bermain dalam waktu lama.Selanjutnya ditulis bahwa Timnas Indonesia U-23 memiliki talenta lokal dalam diri Marselino Ferdinan dan Pratama Arhan, namun X Sportsnews menyebut empat pemain keturunan wajib mendapat perhatian.""Empat pemain keturunan Indonesia adalah Hubner, Tjoe-A-On, Jenner, dan Struick. Mereka memiliki kewarganegaraan ganda Indonesia dan Belanda, jadi mereka memilih Indonesia dibanding Belanda dan mereka bermain sebagai pilar Timnas Indonesia, bermain di tim senior dan tim U-23,"" tulis X Sportsnews.
Kemudian ditampilkan pula profil singkat empat pemain seperti menyebut Hubner yang saat ini bermain di Cerezo Osaka adalah milik Wolverhampton Wanderers yang juga menjadi klub tempat bintang Korea Hwang Hee Chan.Struick yang memiliki tinggi 187cm, seperti disinggung di judul, juga dibahas sebagai pemain depan yang membantu Indonesia dalam duel-duel udara.Disebutkan pula Tjoe-A-On bisa bermain sebagai fullback dan tampil apik sebagai gelandang, serta Jenner menjadi pemain yang berperan dengan baik dalam menggalang lini tengah.""Dari perspektif Korea, ada beberapa pemain yang harus diwaspadai. Meski empat pemain itu bukan seluruh Timnas Indonesia, empat pemain ini memiliki kemampuan individu yang tidak bisa disepelekan,"" tutup tulisan tersebut.[Gambas:Video CNN]",olahraga,CNN
Pelatih Korea: Shin Tae Yong Buat Timnas Indonesia Kuat,"Pertandingan Korea vs Indonesia akan digelar di Stadion Abdullah bin Khalifa, Doha, Jumat (26/4) dini hari WIB pukul 00.30 WIB.Siaran langsung Korea vs Indonesia bisa ditonton di RCTI. Selain itu live streaming Indonesia vs Korea bisa disaksikan di Vision+.Jelang pertandingan tersebut, pelatih Korea Selatan Hwang Sun Hong mewaspadai keberadaan Shin Tae Yong yang berhasil membangun Timnas Indonesia yang kuat.""Ada Shin Tae Yong di sana, itu yang membuat tim Indonesia kuat,"" ucap Hwang Sun Hong dalam konferensi pers jelang pertandingan Indonesia vs Korea, Rabu (24/4).Hwang Sun Hong dan STY dikenal sama-sama sebagai legenda Korea Selatan. Keduanya pun dianggap sebagai pelatih Korea Selatan yang punya kemampuan taktik yang baik.
Namun, Hwang Sun Hong enggan menilai kemampuan STY secara lebih detail.""Saya bukan dalam posisi yang bisa mengomentari pelatih lain. Setahu saya dia sudah melatih Indonesia dalam waktu lama dan tim jadi kuat serta solid,"" ucap Hwang Sun Hong.Hwang Sun Hong kemudian memastikan akan mengerahkan kemampuan terbaik untuk menang melawan Indonesia.""Besok akan jadi pertandingan penting dan saya akan mengerahkan kemampuan terbaik untuk menang,"" ucap Hwang Sun Hong.[Gambas:Video CNN]",olahraga,CNN
Cara dan Syarat Kerja Legal bagi Orang Asing di Indonesia - Gaya Tempo.co,"TEMPO.CO, Jakarta - Warga negara asing (WNA) bisa bekerja di Indonesia dengan memenuhi berbagai syarat yang sudah ditentukan. Sebelum melamar kerja, ada baiknya mengetahui beberapa cara dan syarat kerja legal bagi orang asing di Indonesia. Berdasarkan Undang-Undang Nomor 13 Tahun 2002 tentang Ketenagakerjaan menyebutkan definisi tenaga kerja asing (TKA) adalah WNA yang memiliki visa kerja di wilayah Indonesia.Baca Juga:Cara Pindah Kewarganegaraan WNA Menjadi WNI dan PersyaratannyaOrang asing dapat bekerja di Indonesia dalam jabatan dan waktu tertentu serta sesuai dengan kompetensi yang dibutuhkan. Berikut ini uraiannya untuk Anda. Agar status bekerja bagi WNA di Indonesia legal dan sah di mata hukum, maka Anda perlu memenuhi persyaratan khusus.Persyaratan orang asing bekerja di Indonesia diatur dalam Peraturan Menteri Ketenagakerjaan Nomor 8 Tahun 2021 Pasal 4 tentang Peraturan Pelaksanaan Peraturan Pemerintah Nomor 34 Tahun 2021 tentang Penggunaan Tenaga Kerja Asing.Baca Juga:Ditjen Imigrasi Berlakukan Bridging Visa,  Permudah Proses Transisi Izin Tinggal WNA di Indonesia Dalam peraturan tersebut tertulis syarat bagi TKA yang akan bekerja di Indonesia, di antaranya:Langkah awal untuk tenaga kerja asing bekerja di Indonesia harus memiliki dokumen IMTA atau Izin Mempekerjakan Tenaga Asing. Berikut ini prosedur untuk mendapatkan IMTA.Bagi perusahaan yang akan menggunakan tenaga kerja asing, wajib memiliki Rencana Penggunaan Tenaga Kerja Warga Negara Asing atau RPTKA. Dokumen RPTKA diterbitkan dan disahkan oleh pemerintah pusat.Adapun klasifikasi RPTKA yang tergantung dari jangka waktu pekerjanya, di antaranya:Informasi penting khusus bagi TKA yang menjabat sebagai direksi atau komisaris, dokumen RPTKA KEK akan diterbitkan satu kali dan berlaku hingga status direksi atau komisarisnya berakhir.Kemudian melakukan prosedur Pra IMTA. Sebenarnya prosedur ini menggantikan prosedur TA-01 yang berlaku untuk visa kerja. TKA akan mengetahui informasi mengenai durasi bekerja dan tinggal di Indonesia.Kemudian pembayaran Dana Kompensasi Penggunaan Tenaga Kerja Asing (DKP-TKA) yang dilakukan perusahaan yang merekrut TKA.Nominal DKP-TKA yang harus dibayarkan perusahaan sebesar US $10 per bulan dengan kebijakan pembayaran di muka.Kemudian TKA akan mendapatkan dokumen IMTA dan dapat bekerja secara sah dan legal di mata hukum Indonesia.Setelah IMTA diterbitkan, selanjutnya TKA dapat mengurus Visa Tinggal Terbatas (VITAS). Masa berlaku VITAS mengikuti durasi maksimal tinggal sesuai posisi dan jabatan.Selanjutnya mengurus dokumen Izin Tinggal Sementara (ITAS) atau Kartu Izin Tinggal Terbatas (KITAS). Masa penggunaan ITAS/KITAS sesuai dengan masa berlaku VITAS.Dokumen penting lainnya yang perlu TKA miliki selain dokumen di atas dan paspor atau visa di antaranya kartu penduduk sementara, kartu keluarga dan dokumen menikah (bila sudah) dan dokumen pendukung lainnya.Demikianlah cara dan syarat kerja legal bagi orang asing di Indonesia. Semoga informasi ini bermanfaat, ya!HERZANINDYA MAULIANTIPilihan Editor: Macam Sertifikat Tanah yang Bisa Dimiliki Orang Asing di Indonesia",hiburan,Tempo
"Mallorca vs Bilbao Liga Spanyol 2023: Prediksi, Skor H2H, Live","tirto.id - Mallorca vs Bilbao dalam jadwal Liga Spanyol 2023 malam ini berlangsung pada Selasa, 2 Mei 2023 mulai pukul 00.00 WIB. Siaran langsung Mallorca vs Bilbao tayang via live streaming beIN Sports dan Vidio.



Prediksi Mallorca vs Blibao berdasarkan skor H2H dan kondisi terkini masing-masing tim mengarah pada keunggulan tim tamu. Namun, pertandingan di Stadion Visit Mallorca Estadi ini juga memberi peluang bagi tuan rumah untuk bangkit setelah mengalami kekalahan d laga terakhirnya.



Athletic Bilbao masih memiliki peluang untuk lolos ke zona kompetisi Eropa. Saat ini, Los Leones berada di peringkat ke-7 dengan menghimpun 46 poin. Bilbao cuma terpaut 3 poin dari Real Betis yang kini ada di posisi ke-6 klasemen.



Untuk menjaga kans mengakhiri musim di posisi 6 besar klasemen LaLiga, Athletic Bilbao dituntut untuk tetap berada di jalur kemenangan. Maka itu, Los Leones perlu mencuri 3 angka dari kandang Mallorca tengah pekan ini. 




Prediksi Mallorca vs Bilbao Liga Spanyol 2023
Sebelum melawat ke markas Mallorca, Athletic Bilbao tersandung di laga LaLiga terakhirnya. Pekan lalu, Los Leones tumbang di tangan Sevilla dengan skor tipis 0-1. Kekalahan ini menghentikan laju Bilbao yang tidak terkalahkan di 6 pertandingan sebelumnya.Ernesto Valverde, pelatih Bilbao meminta anak asuhnya untuk melupakan hasil minor saat bertemu Sevilla. Juru taktik berusia 59 tahun itu juga optimistis bahwa Bilbao akan segera bangkit.""Apa yang terjadi saat melawan Sevilla sudah terjadi, kami harus terus berjalan dan tidak melihat ke belakang,"" terang Valverde dalam siaran resmi di laman Bilbao.Salah satu yang membuat Valverde masih optimistis saat ini adalah kiprah Athletic Bilbao di laga tandang. Dari 15 laga away Bilbao di LaLiga musim ini, mereka telah mengantongi 6 kemenangan dan 4 kali hasil imbang. Meskipun demikian, sang pelatih tetap memperingatkan skuad asuhannya untuk tidak memandang remeh lawan kali ini, meski Mallorca notabene tim papan tengah LaLiga.Menurut Valverde, Mallorca memiliki kelebihan dalam serang balik. Oleh karena itu, timnya perlu mewaspadai kecepatan para penyerang tuan rumah.""Mallorca akan menunggu dan membiarkan lawan menguasai bola, tetapi tampaknya tidak seperti itu, karena mereka selalu siap untuk menerobos ke depan, melakukan counter-attack,"" ujar dia.
Baca juga:

Leicester vs Everton EPL 2023: Prediksi, Skor H2H, Live SCTV
Jadwal AFF Futsal 2023 Black Steel vs Victoria & Live Streaming


Di sisi lain, Mallorca memiliki kesempatan untuk merangsek ke 10 besar. Jarak Mallorca dengan posisi tersebut hanya 1 poin. Los Bermellones sementara ini nangkring di peringkat 12 dengan koleksi 40 poin.Seperti tamunya, Mallorca juga baru saja menelan pil pahit di laga terakhirnya. Los Bermellones dikalahkan Atletico Madrid dengan skor 3-1. Kini, harapan untuk bangkit dipupuk oleh Mallorca. Apalagi, Mallorca didukung dengan hasil apik ketika terakhir kali bermain di kandang, tepatnya saat mengalahkan Getafe.""Kami memiliki pertandingan yang bagus di sini melawan Getafe CF (menang 3-1) dan kami ingin melanjutkan tren positif di kandang itu untuk menambah tiga angka,"" ujar pelatih Mallorca, Javier Aguirre melalui publikasi resmi klubnya. 
Prediksi Susunan Pemain Mallorca vs Bilbao LaLiga 2023
Mallorca kemungkinan tidak bisa diperkuat oleh 2 pemainnya yang tengah dibekap cedera, yaitu Ludwig Augustinsson dan Giovanni Gonzalez. Namun, Mallorca masih punya stok pemain lainnya untuk mendukung skema 3-4-3 andalan mereka.Sementara itu, Athletic Bilbao diragukan dapat memainkan 3 pemainnya yang juga mengalami cedera. Ketiganya adalah Jon Morcillo, Inigo Lekue, dan Iker Muniain. Berbeda dengan Mallorca, Bilbao akan menggunakan formasi 4-2-3-1 di pertandingan ini.Berikut prediksi susunan pemain Mallorca vs Bilbao:Mallorca (3-4-3): Predrag Rajkovic; Copete, Martin Valjent, Dennis Hadzikadunic; Pablo Maffeo, Manu Morlanes, Ruiz de Galarreta, Jaume Costa; Tino Kadewere, Lee Kang-in, Vedat Muriqi. Pelatih: Javier AguirreAthletic Bilbao (4-2-3-1): Julen Agirrezabala; Oscar de Marcos, Daniel Vivian, Yeray Alvarez, Yuri Berchiche; Oier Zarraga, Mikel Vesga; Inaki Williams, Oihan Sancret, Inaki Williams; Gorka Guruzeta. Pelatih: Ernesto Valverde.
Skor Head to Head (H2H) Mallorca vs Bilbao
Berdasarkan data head to head, Mallorca dalam posisi tidak diunggulkan di laga ini. Tim asuhan Javier Aguirre itu baru memenangi 1 pertemuan dari 5 duel termutakhir. Adapun Athletic Bilbao telah mengantongi 2 kemenangan dan 2 hasil imbang.Hasil 5 Pertemuan Terakhir Mallorca vs Bilbao15/08/22: Athletic Club vs Mallorca 0 - 015/02/22: Mallorca vs Athletic Club 3 - 212/09/21: Athletic Club vs Mallorca 2 - 027/06/20: Athletic Club vs Mallorca 3 - 114/09/19: Mallorca vs Athletic Club 0 - 0Hasil 5 Pertandingan Terakhir Mallorca01/04/23: Mallorca vs Osasuna 0 - 009/04/23: Real Valladolid vs Mallorca 3 - 318/04/23: Celta de Vigo vs Mallorca 0 - 123/04/23: Mallorca vs Getafe 3 - 127/04/23: Atlético Madrid vs Mallorca 3 - 1Hasil 5 Pertandingan Terakhir Bilbao05/04/23: Athletic Club vs Osasuna 3 - 108/04/23: Espanyol vs Athletic Club 1 - 215/04/23: Athletic Club vs Real Sociedad 2 - 022/04/23: Almería vs Athletic Club 1 - 228/04/23: Athletic Club vs Sevilla 0 - 1
Live Streaming Mallorca vs Bilbao LaLiga 2023 
Live streaming Mallorca vs Bilbao dalam pertandingan LaLiga Spanyol 2023 pekan ini akan tayang di Vidio dan beIN Sports 3, pada Selasa, 2 Mei 2023, mulai pukul 00.00 WIB malam ini.Untuk menonton di beIN Sports, Anda dapat memilih paket berlangganan 1 Minggu (Rp20.000), Paket Bulanan (Rp45.000), dan Paket Promo 1 Tahun (Rp339.000 dan Rp359.000). Adapun tayangan pertandingan LaLiga 2023 ini di Vidio (kanal beIN Sports 3) bisa diakses dengan berlangganan paket Premier Platinum dengan pilihan: Platinum (Rp29.000/bulan) dan Platinum 1 (Rp199.000/tahun).Link live streaming Mallorca vs Bilbao di Vidio (beIN Sports 3)Link Live Streaming Mallorca vs Bilbao di beIN Sports*Jadwal dan stasiun televisi yang menayangkan Liga Spanyol 2022/2023 dapat berubah sewaktu-waktu sesuai dengan kebijakan pemegang hak siar.",olahraga,Tirto.ID
Wasit Kontroversial Pimpin Indonesia vs Korea Selatan U-23,"Timnas Indonesia U-23 vs Korea Selatan U-23 dalam laga perempat final Piala Asia U-23 2024 akan digelar di Stadion Abdullah bin Khalifa, Doha, Kamis (25/4) malam waktu setempat atau Jumat (26/4) dini hari WIB.Pertandingan Indonesia vs Korea Selatan U-23 dipastikan akan dipimpin wasit asal Australia, Shaun Evans.Nama Shaun Evans tidak asing di telinga suporter Timnas Indonesia mengingat wasit Australia ini pernah memimpin di Liga 1 dan memimpin beberapa pertandingan Tim Merah Putih.Ada beberapa catatan kontroversi yang pernah dilakukan Shaun Evans berkaitan dengan Indonesia.Di antaranya, keputusan kontroversi Shaun Evans yang memberikan dua kali penalti kepada Uni Emirat Arab (UEA) saat Timnas Indonesia U-23 tersingkir di babak 16 besar Asian Games 2018.Selain itu Shaun Evans juga pernah membuat keputusan kontroversial saat memimpin pertandingan Liga 1 antara Persija vs Persib di Stadion Manahan Solo, 3 November 2017.Ketika itu Shaun Evans membuat keputusan kontroversial dengan menganulir gol penyerang Persib Ezechiel N'Douassel dan menghentikan pertandingan di menit ke-83.
Selain itu, Shaun Evans juga dikenal sebagai wasit yang 'murah' kartu karena kerap mengeluarkan kartu kuning.Riwayat buruk Shaun Evans ini harus menjadi perhatian bagi para pemain Timnas Indonesia U-23 agar tidak terpancing emosi jika wasit asal Australia itu kembali membuat keputusan kontroversi.[Gambas:Video CNN]",olahraga,CNN
Gelandang Korea Yakin Shin Tae Yong Tidak Buat Gentar Korea U-23,"Dalam duel Korea Selatan vs Timnas Indonesia U-23, Shin Tae Yong jelas jadi sosok yang menyita perhatian. Pelatih yang berasal dari Korea Selatan itu tentu paham benar dengan kultur sepak bola Korea Selatan karena ia juga pernah jadi pelatih tim nasional.Walaupun Timnas Indonesia U-23 dipegang oleh Shin Tae Yong saat ini, hal tersebut ternyata tidak membuat gelandang Korea gentar. Sang Hoon menyebut timnya bakal fokus penuh pada gaya main tim dan tidak bakal banyak mengumbar kekhawatiran soal racikan strategi Shin Tae Yong.""Kehadiran Shin Tae Yong tidak akan mempengaruhi permainan kami. Kami akan tetap fokus pada permainan kami dan berusaha mendapat hasil bagus dengan tujuan kami adalah lolos ke Olimpiade,"" kata Baek Sang Hoon dikutip dari Xportsnews.Baek Sang Hoon menilai kondisi tim Korea saat ini terbilang bagus. Hasil impresif di fase grup, termasuk menang lawan Jepang, jadi salah satu alasannya.""Atmosfer tim dalam kondisi terbaik usai memenangkan laga lawan Jepang,"" ucap Baek Sang Hoon.
Laga Timnas Indonesia U-23 vs Korea Selatan akan berlangsung pada Kamis (25/4) waktu setempat atau Jumat (26/4) pukul 00.30 dini hari WIB.[Gambas:Video CNN]",olahraga,CNN
"Mengenal Miom Uteri, Tumor Jinak yang Perlu Diwaspadai - Gaya Tempo.co","TEMPO.CO, Jakarta - Miom Uteri merupakan tumor jinak otot Rahim, disertai dengan jaringan ikatnya sehingga terdapat dalam bentuk padat, karena jaringan ikatnya dominan dan lunak. Dilansir dari jurnal Faktor Risiko yang Berhubungan dengan Kejadian Penyakit Mioma Uteri terbitan 2019 diketahui bahwa Miom Uteri merupakan tumor jinak otot Rahim, disertai dengan jaringan ikatnya sehingga terdapat dalam bentuk padat, karena jaringan ikatnya dominan dan lunak.Baca Juga:Pengaruh Sering Makan Makanan Olahan pada MenstruasiMiom uteri juga dikeanal sebagai fibroid rahim, fibroma, mioma, leimioma. Berdasarkan data dari WHO, sekitar 20 hingga 80 persen Wanita akan mengalaminya di usia 50 tahun. Namun, penyakit ini di kebanyakan orang tidak menunjukkan gejala apapun dan justru tidak menyadari terkena penyakit tersebut.Menurut Healthline, terdapat jenis-jenis fibroid yang bergantung pada lokasinya dia dalam atau di rahim.·         Mioma uteri intramural merupakan jenis yang paling umum, dikarenakan mereka muncul di dalam otot rahim. Mioma uteri intramural bisa tumbuh lebih besar dan dapat meregangkan rahim anda.Baca Juga:4 Tanda Nyeri Menstruasi Sudah Tak Wajar dan Gejala Kondisi Serius·         Mioma uteri subserosa merupakan fibroid yang terbentuk di bagian luar rahim, yang disebut serosa yang akan menyebabkan rahim tampak lebih besar di satu sisi.·         Mioma uteri submokosa merupakan tumor yang berkembang di miometrium, lapisan otot Tengah rahim.·         Mioma uteri serviks merupakan yang berkemabang di leher rahim yang menghubungkan rahim ke vagina.Gejala miom uteri dapat berupa perdarahan hebat saat menstruasi serta kesulitan untuk hamil bergantung pada lokasi dan ukurannya.Jika tumor masih dalam keadaan kecil dan mengalami menopause, sangat dimungkinkan untuk tidak merasakan gejala apapun dikarenakan penurunan estrogen dan progestron selama menopause. Untuk penyebab dari mioma uteri belum diketahui secara pasti, beberapa factor seperti hormon seperti ovarium yang menghasilkan hormon estrogeen dan progesterone yang menyebabkan lapisan rahim beregenerasi setiap siklus menstruasi dan merangsang pertumbuhan fibroid. Sementara riwayat keluarga juga mempengaruhi dikarenakan sangat memungkinkan diturunkan dalam keluarga. Seseorang juga beresiko lebih tinggi untuk terkena mioma uteri seperti memiliki keturunan miom uteri, berusia 30 tahun atau lebih serta memiliki berat badan yang berlebih. Diagnosis miom uteri dapat dilakukan dengan USG frekuensi tinggi untuk mendapatkam gambar rahim, USG tranvaginal berupa tongkat USG yang dimasukkan ke dalam vagina untuk memberikan gambaran yang jelas mengenai rahim, serta MRI panggul berupa gambar rahim, ovarium, dan organ panggul lainnya. Dilansir dari Koran Tempo, Dokter Spesialis Kandungan dan Kebidanan dr.Caroline Tirtajasa, Sp.OG (K) menuturkan Miomektomi merupakam operasi yang bertujuan untuk mengangkat tumor jinak pada rahim yang disebut juga uteri miom yang disinyalir tak memiliki rasa nyeri, pemulihan yang cepat.Sementara, untuk pengobatan rumahan yang dapat mencegah dan memberikan efek positif pada Uteri Miom adalah akupuntur, yoga, dan pijat. Pola makanan juga mempengaruhi dalam pengobatan Miom Uteri yang sebaiknya dikonsumsi adalah sayuran hijau, teh hijau, ikan air dingin seperti salmon dan tuna serta makanan dan minuman yang tinggi flavonoid.Pilihan editor: Dokter Ungkap Kaitan Obesitas dan Haid Tak Teratur",hiburan,Tempo
Klasemen Liga Inggris Usai Arsenal Bantai Chelsea,"Kemenangan Arsenal atas Chelsea dibuka oleh Leandro Trossard pada menit keempat, dilanjut dua gol dari Ben White pada menit ke-52 dan ke-70, serta dua gol lagi dari Kai Havertz pada menit ke-57 dan ke-65.Secara statistik di laga ini, Arsenal melepaskan 27 tendangan dengan 10 diantaranya tepat sasaran. Sedangkan Chelsea hanya melepaskan satu tendangan yang tepat sasaran dari 10 tendangan yang dilepaskan.Usai laga Arsenal vs Chelsea di Liga Inggris 2024, The Gunners kukuh di puncak klasemen dengan perolehan 77 poin dari 34 pertandingan. Arsenal bisa memberikan tekanan kuat pada Liverpool dan Manchester City.Liverpool masih punya sisa satu laga lebih banyak dibanding Arsenal. Sedangkan Man City masih memiliki sisa dua laga lebih banyak dibanding skuad Mikel Arteta tersebut.Sementara Chelsea berada di peringkat sembilan klasemen dengan perolehan 47 poin dari 33 pertandingan. Kekalahan dari Arsenal di pertandingan ke-29 ini membuat The Blues gagal naik peringkat ke posisi delapan. Chelsea pun makin sulit berharap bisa tampil di kompetisi Eropa musim depan.
Arsenal akan dijamu oleh Tottenham yang saat ini berada di peringkat 5 klasemen. Sementara Chelsea akan bertemu dengan Aston Villa yang saat ini berada di peringkat ke-4 klasemen[Gambas:Video CNN]",olahraga,CNN
